ID,X,Y,Z,R,G,B,PART
CD9E22CFB78FE46F,-2.00,-7.00,31.60,0.99,0.99,1.00,BODY
A84108FB81C40407,-0.48,-7.25,32.40,1.00,0.99,0.99,BODY
6BAAA10BDBD6249A,1.62,-7.29,30.00,1.00,0.99,1.00,BODY
822F06FE651B644C,2.95,-7.02,30.80,1.00,0.98,0.98,BODY
B68BDCD3D89FD6D8,-3.85,-6.92,31.60,0.31,0.37,0.37,BODY
06F05BAF7CCC045E,-2.16,-7.08,32.40,1.00,1.00,1.00,BODY
E9C9BF833D217138,-0.34,-6.91,30.00,1.00,0.99,0.99,BODY
0FA83475FD2DE569,1.16,-7.20,30.80,1.00,0.99,1.00,BODY
FD7C431852D1D454,3.24,-7.12,31.60,0.99,0.99,1.00,BODY
D038AAEB0CBFA8F1,4.74,-7.44,32.40,0.61,0.63,0.64,BODY
3AD0A484968B4F0C,-2.49,-7.14,30.00,0.99,0.99,1.00,BODY
83DAE0F187017DBE,-0.61,-6.96,30.80,1.00,0.99,1.00,BODY
B53265EB862D6978,1.13,-7.08,31.60,1.00,0.99,1.00,BODY
E7E6D4C4914726F6,2.89,-7.05,32.40,0.98,0.99,1.00,BODY
DFC0142798A4626D,4.43,-7.12,30.00,0.96,0.99,1.00,BODY
12DD382382AC00B6,-3.15,-7.13,30.80,0.99,0.99,0.99,BODY
4F6016A433389B7F,-1.68,-7.25,31.60,1.00,0.99,0.99,BODY
6D21306E9F44A373,0.07,-7.17,32.40,1.00,0.99,0.99,BODY
3551282776F51E0F,2.05,-7.16,30.00,1.00,0.99,1.00,BODY
8BB3EE6FAEAD975C,3.50,-7.31,30.80,1.00,0.98,1.00,BODY
D069C14852667867,-3.92,-6.86,31.60,1.00,0.99,1.00,BODY
EAD43DDDEEBAD659,-2.01,-7.26,32.40,1.00,0.99,1.00,BODY
EFEA2BCCBD14C832,-0.33,-7.10,30.00,1.00,0.99,1.00,BODY
D53C74EE45FBD198,1.48,-6.89,30.80,1.00,0.99,1.00,BODY
1DB65233700427D7,3.07,-6.94,31.60,1.00,0.99,1.00,BODY
B1B2159A239FBBE9,5.00,-7.27,32.40,0.33,0.36,0.35,BODY
A62DDB98710132C7,-3.18,-6.67,30.00,1.00,0.99,0.99,BODY
59A2DA8EF47B2A2D,-1.10,-6.98,30.80,0.99,1.00,0.99,BODY
62CCDF24B01D7EF5,0.33,-7.03,31.60,1.00,0.99,1.00,BODY
A5EAD9E5C085C70B,2.36,-7.22,32.40,1.00,1.00,0.99,BODY
0ECEE95C05E5510C,4.09,-6.73,30.00,1.00,0.99,1.00,BODY
7197AC4303090508,-3.93,-6.93,30.80,1.00,0.98,1.00,BODY
0E40FC0ADF6AA2A2,-2.45,-7.10,31.60,1.00,0.99,1.00,BODY
B138E46B7A64E93A,-0.16,-6.99,32.40,1.00,0.99,1.00,BODY
C899E2B3F93630C9,1.27,-7.16,30.00,1.00,0.98,1.00,BODY
830A0C07A1D53449,2.76,-6.68,30.80,1.00,0.99,1.00,BODY
05041D2745119C37,4.93,-6.61,31.60,1.00,0.98,1.00,BODY
12A1F732E9F06D2C,-3.24,-6.79,32.40,1.00,0.99,1.00,BODY
59273FA4504BC562,-1.29,-7.09,30.00,1.00,0.99,1.00,BODY
45C3653AC11447AC,0.34,-6.92,30.80,0.98,0.98,0.98,BODY
16AF0043B3A455D0,2.18,-6.67,31.60,1.00,0.99,1.00,BODY
74111ACC8FDF8E02,3.60,-6.80,32.40,1.00,0.99,1.00,BODY
D7FF8106EA2D6CE4,-4.40,-7.08,30.00,1.00,0.99,1.00,BODY
