ID,X,Y,Z,R,G,B,PART
0780E08FB6BB0917,0.80,-10.06,30.40,0.54,0.84,0.93,BODY
250616F24BC24EE7,3.32,-9.96,30.60,0.59,0.85,0.94,BODY
52DD56340E7E9B83,6.36,-9.97,30.00,0.47,0.78,0.88,BODY
B9B1F66DE48FE427,-10.27,-9.94,30.20,0.52,0.76,0.94,BODY
BCACDDDF15BEC668,-0.82,-9.96,30.40,0.39,0.68,0.78,BODY
BE56388F84D62803,2.14,-9.96,30.60,0.58,0.84,0.91,BODY
DF5AD582597B886C,4.54,-10.27,30.00,0.56,0.85,0.94,BODY
9F088C8C8AC4BD47,-12.00,-10.36,30.20,0.26,0.53,0.71,BODY
8229C42EF5353BF8,-9.46,-9.89,30.40,0.32,0.60,0.78,BODY
E860AAD73C3916B8,-0.07,-9.97,30.60,0.43,0.75,0.85,BODY
393DE94E8CF4C1CF,2.58,-10.25,30.00,0.61,0.86,0.94,BODY
2E4EB945320A7D9B,5.31,-9.96,30.20,0.52,0.83,0.91,BODY
38394C4F7280DCA0,-11.35,-10.35,30.40,0.28,0.52,0.72,BODY
F7CAC9653694A110,-8.81,-10.07,30.60,0.25,0.47,0.67,BODY
C9BFE944F3A6846B,0.51,-10.08,30.00,0.51,0.80,0.90,BODY
4BA5FC300A9ED9B6,3.30,-10.35,30.20,0.58,0.84,0.91,BODY
CEBDE7258B48586D,5.73,-9.83,30.40,0.52,0.83,0.91,BODY
C4EFE291ECA296B6,-10.86,-9.99,30.60,0.31,0.60,0.80,BODY
70511A605006AD32,-8.17,-10.19,30.00,0.32,0.54,0.71,BODY
1FBE13FBCB29ACA5,0.77,-10.27,30.20,0.52,0.81,0.91,BODY
F9A665679734B289,3.30,-9.97,30.40,0.59,0.84,0.94,BODY
5D2719D5ABBBB823,5.79,-9.94,30.60,0.52,0.81,0.91,BODY
631CC1214E5E7EE5,-10.39,-9.95,30.00,0.38,0.64,0.82,BODY
531B59974DEF32AA,-8.14,-9.76,30.20,0.46,0.67,0.82,BODY
0644EE155CC36BFE,1.18,-9.89,30.40,0.60,0.85,0.93,BODY
50DD8A645F9E60E9,3.87,-9.77,30.60,0.60,0.86,0.94,BODY
47BD7CA2D5C045B5,6.21,-10.29,30.00,0.32,0.53,0.60,BODY
1A600F90E38F666A,-10.06,-10.20,30.20,0.36,0.62,0.81,BODY
F5EDD0576340B798,-7.86,-9.66,30.40,0.29,0.42,0.58,BODY
FF828BC72F5DC51A,1.68,-10.08,30.60,0.48,0.80,0.91,BODY
229FA1B3F4712F77,3.75,-10.18,30.00,0.58,0.84,0.94,BODY
D9E090CEE3CB88FA,-12.37,-9.86,30.20,0.25,0.51,0.70,BODY
494ACCAFF9967AD1,-10.33,-10.01,30.40,0.48,0.73,0.91,BODY
2CD6D7D2AD0B2B93,-7.59,-9.80,30.60,0.29,0.36,0.68,BODY
2FFA5AE7A8331C1E,1.46,-9.62,30.00,0.65,0.87,0.94,BODY
D1E03F7D2E7A978A,3.97,-9.69,30.20,0.56,0.85,0.94,BODY
DDC888B8CCEAB192,-12.52,-9.56,30.40,0.29,0.51,0.68,BODY
D3773E29DCA7C40F,-9.64,-9.99,30.60,0.48,0.73,0.91,BODY
0C2245F659D886E2,-0.66,-10.12,30.00,0.39,0.71,0.81,BODY
652822EBF5FAA926,1.99,-9.91,30.20,0.58,0.84,0.91,BODY
B31A4D0F9FFF2DA6,4.57,-9.60,30.40,0.57,0.85,0.93,BODY
57D2728B5ABA0B08,-12.10,-9.99,30.60,0.16,0.43,0.61,BODY
BB134562201589A2,-9.41,-9.60,30.00,0.45,0.71,0.88,BODY
71447D21FFFE589A,-0.56,-9.60,30.20,0.34,0.68,0.78,BODY
7481098D1447844A,1.85,-9.84,30.40,0.57,0.84,0.91,BODY
9FB9AB240EB40F84,4.72,-9.50,30.60,0.55,0.84,0.93,BODY
237612270EB0078D,-12.35,-9.45,30.00,0.27,0.51,0.70,BODY
D3CFA266F5E223E3,-9.52,-9.94,30.20,0.32,0.62,0.81,BODY
020E8B5F73E69493,-0.32,-10.04,30.40,0.35,0.68,0.81,BODY
643BE79CA2070004,2.00,-10.00,30.60,0.61,0.86,0.94,BODY
D82B1C4618952CCA,4.62,-9.69,30.00,0.55,0.84,0.94,BODY
FE29B433BB255CA6,-11.78,-9.58,30.20,0.29,0.54,0.71,BODY
82B77A6B46BFCAC5,-9.55,-9.61,30.40,0.35,0.65,0.84,BODY
95C7BD145BFFC16E,-0.60,-9.73,30.60,0.35,0.68,0.81,BODY
21ECE7A237A5BE04,2.19,-9.88,30.00,0.61,0.86,0.94,BODY
6081B3F56F88F6EA,4.60,-9.67,30.20,0.55,0.84,0.94,BODY
7EF09CDF546831D9,-11.88,-9.89,30.40,0.29,0.54,0.71,BODY
FA20E271AF166D7E,-9.36,-9.81,30.60,0.35,0.65,0.84,BODY
6BCA0AF220C09B95,-0.38,-9.37,30.00,0.32,0.67,0.78,BODY
4E48C38F28E49F58,2.38,-9.87,30.20,0.61,0.86,0.94,BODY
EDEFDAD0C9304B38,4.43,-9.46,30.40,0.55,0.84,0.94,BODY
8E1EF350A3510222,-11.91,-9.84,30.60,0.33,0.56,0.74,BODY
8489270A992BE28A,-9.31,-9.67,30.00,0.38,0.65,0.84,BODY
7D4808DBF2D3B747,-0.32,-9.39,30.20,0.32,0.67,0.78,BODY
3E6EEE96C03411C9,2.14,-9.52,30.40,0.58,0.84,0.91,BODY
B2CFBA4E5A31E894,4.53,-9.72,30.60,0.57,0.85,0.93,BODY
CF43A216B563AD96,-12.43,-9.82,30.00,0.32,0.57,0.71,BODY
533968D6509AC4B2,-9.72,-9.39,30.20,0.45,0.73,0.91,BODY
711094FC17398F61,-0.63,-9.44,30.40,0.24,0.42,0.49,BODY
9749E5D24493C298,1.74,-9.54,30.60,0.58,0.84,0.94,BODY
5D98225FBD6156C7,4.21,-9.42,30.00,0.58,0.84,0.93,BODY
9480F9DC16AC4675,-12.44,-9.28,30.20,0.45,0.68,0.84,BODY
FCAEFD0C0CA6328B,-9.51,-9.41,30.40,0.32,0.62,0.81,BODY
44781E22FF8BCA7F,-7.48,-9.42,30.60,0.48,0.70,0.87,BODY
FAA913DA7E31EEF8,1.45,-9.66,30.00,0.52,0.82,0.91,BODY
2A15700CCB4FD87A,4.10,-9.57,30.20,0.58,0.85,0.94,BODY
427222E1B56CE263,-12.59,-9.43,30.40,0.48,0.71,0.87,BODY
C7C59B6926835B74,-9.86,-9.17,30.60,0.22,0.53,0.74,BODY
2F34FFFA5BB45CC9,-7.76,-9.23,30.00,0.36,0.55,0.71,BODY
865CA7A9A68F1982,0.87,-9.25,30.20,0.56,0.83,0.91,BODY
778F60731238F0C1,3.64,-9.50,30.40,0.60,0.85,0.94,BODY
0D1FE502CC0D4698,6.45,-9.17,30.60,0.52,0.81,0.91,BODY
28ECF13521249B0B,-10.20,-9.43,30.00,0.25,0.47,0.67,BODY
DD03C5F2C23E787B,-8.21,-9.56,30.20,0.45,0.65,0.84,BODY
52DB954852561767,0.68,-9.42,30.40,0.45,0.78,0.87,BODY
C2399CD693289D0C,3.23,-9.20,30.60,0.58,0.84,0.94,BODY
74015F8A73BE297E,5.57,-9.20,30.00,0.52,0.82,0.91,BODY
189815430502C678,-10.73,-9.64,30.20,0.22,0.47,0.67,BODY
A9F49C6B708778BA,-8.63,-9.07,30.40,0.37,0.61,0.80,BODY
32CC68E9857C278C,0.35,-9.22,30.60,0.51,0.80,0.90,BODY
AE6448DAB0A17EAC,2.79,-9.63,30.00,0.65,0.86,0.94,BODY
0211E8B729C2DFFA,5.45,-9.10,30.20,0.51,0.80,0.91,BODY
8FA321C31E6D0E5D,-11.24,-9.52,30.40,0.42,0.64,0.81,BODY
11211972833B672F,-9.04,-9.01,30.60,0.48,0.75,0.90,BODY
0B498AA93E1ED6F6,-6.53,-9.34,30.00,0.15,0.18,0.24,BODY
98E8F6C6A80F3F72,1.20,-9.40,30.20,0.54,0.83,0.91,BODY
7EAF4D312A5105A0,3.57,-9.16,30.40,0.59,0.85,0.94,BODY
7E456FA6A4C291AE,6.18,-9.44,30.60,0.43,0.68,0.76,BODY
F97395E795449C84,-10.32,-8.95,30.00,0.29,0.55,0.76,BODY
4F1800C205F6CA82,-7.87,-9.26,30.20,0.39,0.59,0.78,BODY
72233CCF388A7701,-0.04,-9.31,30.40,0.42,0.75,0.84,BODY
2D18940ECD73C2C1,2.64,-9.03,30.60,0.65,0.86,0.94,BODY
7B8F59B044BD1970,4.73,-9.22,30.00,0.52,0.81,0.91,BODY
F22E98F167BB3FE8,-11.68,-9.36,30.20,0.35,0.56,0.71,BODY
9771BE1924C58F1B,-9.09,-9.24,30.40,0.52,0.78,0.94,BODY
717A17B5F3FA1993,-6.77,-9.46,30.60,0.32,0.52,0.67,BODY
883E7A1C857323C0,1.32,-9.20,30.00,0.55,0.83,0.91,BODY
E6FDAF54F2391B9D,3.58,-8.93,30.20,0.59,0.85,0.94,BODY
04261FC67F85F77A,6.06,-9.32,30.40,0.54,0.83,0.93,BODY
EF50D735CF966BC8,-10.78,-9.16,30.60,0.16,0.43,0.64,BODY
86973DAEC2C87BBD,-8.18,-9.12,30.00,0.29,0.54,0.71,BODY
580E04FBB407DABE,-0.67,-8.94,30.20,0.42,0.73,0.84,BODY
0D19899ADC7DBF2A,2.09,-9.03,30.40,0.59,0.85,0.93,BODY
62718599FE8E4430,4.71,-9.40,30.60,0.52,0.83,0.91,BODY
E86328A7BC344117,-11.88,-9.17,30.00,0.49,0.68,0.83,BODY
BE3B143C2F3C775C,-9.65,-8.85,30.20,0.25,0.56,0.76,BODY
AA616EC3DD2F95FF,-7.13,-9.03,30.40,0.28,0.44,0.61,BODY
2F3505D1273E8D00,0.69,-9.00,30.60,0.51,0.80,0.89,BODY
0A8B096FB0AF39F6,3.43,-9.03,30.00,0.59,0.84,0.93,BODY
CDA15933946D4920,5.48,-9.31,30.20,0.52,0.82,0.91,BODY
274807397AC8BBE5,-10.85,-9.08,30.40,0.39,0.64,0.81,BODY
0E3898BF6A6B400F,-8.53,-8.83,30.60,0.55,0.78,0.91,BODY
6604781966F33A5E,-6.23,-8.87,30.00,0.16,0.20,0.32,BODY
EE421B1359BE62AC,1.53,-8.78,30.20,0.64,0.85,0.93,BODY
8C817DCA8DA18D2C,4.33,-9.25,30.40,0.56,0.83,0.91,BODY
C7EB9373FD26C57A,-12.20,-9.23,30.60,0.38,0.59,0.76,BODY
3A203738CD91D2B5,-9.72,-9.29,30.00,0.32,0.59,0.81,BODY
04777F2D111D3700,-7.34,-8.99,30.20,0.40,0.60,0.75,BODY
83E9DC6A8DC700AD,0.08,-8.72,30.40,0.53,0.83,0.89,BODY
FB1FCDBA11349BBE,2.83,-9.25,30.60,0.63,0.85,0.95,BODY
9B60E0F08CAE0142,4.96,-9.14,30.00,0.48,0.80,0.89,BODY
10FD3F575F09BB08,-11.10,-8.99,30.20,0.45,0.67,0.83,BODY
B69B34D0ACE215AE,-8.89,-9.17,30.40,0.35,0.63,0.82,BODY
423F0BBE2B89F55C,-6.10,-8.84,30.60,0.32,0.49,0.65,BODY
6DEDE7284BA01E31,1.18,-9.14,30.00,0.59,0.85,0.93,BODY
4DBB794C725F85C3,3.65,-8.92,30.20,0.60,0.85,0.94,BODY
